"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HDFC","EQ","02-Feb-2018","       1967.55","       1946.00","       1946.00","       1895.00","       1900.00","       1903.85","       1911.07","    3272591","          6254146879.50","     138634","    2226572","         68.04"
"HDFC","EQ","05-Feb-2018","       1903.85","       1866.10","       1886.00","       1811.80","       1824.95","       1823.35","       1834.67","    6082208","         11158833908.40","     175730","    4441369","         73.02"
"HDFC","EQ","06-Feb-2018","       1823.35","       1769.00","       1808.80","       1757.05","       1796.95","       1788.60","       1780.84","    3601190","          6413132961.60","     134925","    2137255","         59.35"
"HDFC","EQ","07-Feb-2018","       1788.60","       1795.00","       1806.65","       1767.05","       1781.75","       1785.35","       1777.76","    3549234","          6309698155.90","     125909","    2505837","         70.60"
"HDFC","EQ","08-Feb-2018","       1785.35","       1788.00","       1836.40","       1787.50","       1811.00","       1811.80","       1815.60","    1865933","          3387781002.10","      63410","    1124668","         60.27"
"HDFC","EQ","09-Feb-2018","       1811.80","       1780.25","       1783.45","       1762.00","       1776.65","       1773.05","       1772.51","    2773971","          4916904823.65","     115913","    2083891","         75.12"
"HDFC","EQ","12-Feb-2018","       1773.05","       1777.10","       1812.30","       1760.70","       1811.00","       1805.45","       1785.08","    3194895","          5703156297.10","      80358","    2223396","         69.59"
"HDFC","EQ","14-Feb-2018","       1805.45","       1820.00","       1833.00","       1805.00","       1807.00","       1814.00","       1819.21","    3923887","          7138391773.95","     181306","    2984167","         76.05"
"HDFC","EQ","15-Feb-2018","       1814.00","       1828.90","       1851.00","       1819.15","       1827.75","       1829.50","       1837.30","    3382968","          6215511039.70","     104147","    2356040","         69.64"
"HDFC","EQ","16-Feb-2018","       1829.50","       1835.50","       1836.95","       1804.20","       1818.10","       1815.50","       1817.91","    2368880","          4306419301.10","     108368","    1628688","         68.75"
"HDFC","EQ","19-Feb-2018","       1815.50","       1827.75","       1830.20","       1801.00","       1814.10","       1814.05","       1814.54","    1603737","          2910042268.40","      46217","    1024516","         63.88"
"HDFC","EQ","20-Feb-2018","       1814.05","       1832.90","       1840.00","       1802.50","       1814.00","       1811.75","       1821.46","    2523482","          4596420455.85","      74332","    1624600","         64.38"
"HDFC","EQ","21-Feb-2018","       1811.75","       1825.00","       1832.70","       1816.00","       1825.00","       1824.80","       1824.64","    3795216","          6924890771.50","     173405","    2845173","         74.97"
"HDFC","EQ","22-Feb-2018","       1824.80","       1819.70","       1825.00","       1807.70","       1824.00","       1819.25","       1818.98","    6229874","         11331988792.90","     128317","    4675929","         75.06"
"HDFC","EQ","23-Feb-2018","       1819.25","       1826.85","       1827.40","       1815.50","       1820.20","       1824.20","       1822.26","    2023292","          3686972515.70","     123769","    1536787","         75.95"
"HDFC","EQ","26-Feb-2018","       1824.20","       1830.00","       1852.75","       1821.35","       1842.00","       1843.25","       1839.00","    2253522","          4144221833.20","      90272","    1577495","         70.00"
"HDFC","EQ","27-Feb-2018","       1843.25","       1850.00","       1851.00","       1819.05","       1824.90","       1828.65","       1830.60","    2558313","          4683256585.75","     100248","    1696314","         66.31"
"HDFC","EQ","28-Feb-2018","       1828.65","       1830.00","       1832.00","       1803.60","       1811.00","       1808.70","       1818.10","    2802070","          5094437787.00","     143361","    1897543","         67.72"
"HDFC","EQ","01-Mar-2018","       1808.70","       1811.00","       1818.50","       1801.00","       1816.00","       1814.15","       1813.85","    3272003","          5934935523.30","     137372","    2579712","         78.84"
"HDFC","EQ","05-Mar-2018","       1814.15","       1814.00","       1814.00","       1780.30","       1790.00","       1789.60","       1791.02","    2163209","          3874340148.05","     131858","    1478427","         68.34"
"HDFC","EQ","06-Mar-2018","       1789.60","       1803.90","       1819.00","       1758.10","       1769.95","       1782.80","       1805.46","    2899309","          5234589483.95","     110964","    2015059","         69.50"
"HDFC","EQ","07-Mar-2018","       1782.80","       1774.35","       1782.20","       1756.10","       1765.00","       1761.75","       1770.42","    1624922","          2876797133.40","      83682","     968915","         59.63"
"HDFC","EQ","08-Mar-2018","       1761.75","       1772.90","       1803.55","       1771.70","       1795.00","       1798.75","       1789.27","    3174098","          5679317116.75","     105887","    2155842","         67.92"
"HDFC","EQ","09-Mar-2018","       1798.75","       1801.00","       1834.30","       1801.00","       1815.00","       1818.60","       1820.94","    3000976","          5464605158.00","      83063","    2108986","         70.28"
"HDFC","EQ","12-Mar-2018","       1818.60","       1831.60","       1865.35","       1827.05","       1857.75","       1858.05","       1848.13","    3242604","          5992754459.95","      81062","    2233045","         68.87"
"HDFC","EQ","13-Mar-2018","       1858.05","       1850.00","       1881.50","       1850.00","       1864.40","       1868.50","       1872.21","    3264920","          6112629590.90","     125570","    2365937","         72.47"
"HDFC","EQ","14-Mar-2018","       1868.50","       1857.25","       1863.80","       1836.05","       1847.90","       1844.70","       1844.61","    1649636","          3042940876.60","      95545","    1113976","         67.53"
"HDFC","EQ","15-Mar-2018","       1844.70","       1846.00","       1847.70","       1827.40","       1834.35","       1830.00","       1835.37","    1548960","          2842918318.85","      64387","    1150529","         74.28"
"HDFC","EQ","16-Mar-2018","       1830.00","       1830.00","       1832.00","       1784.65","       1800.00","       1791.40","       1798.72","    8008654","         14405325257.35","     181079","    6868829","         85.77"
"HDFC","EQ","19-Mar-2018","       1791.40","       1799.00","       1806.85","       1768.45","       1776.85","       1774.50","       1784.86","    3986719","          7115720857.00","     109159","    3239395","         81.25"
"HDFC","EQ","20-Mar-2018","       1774.50","       1771.00","       1808.50","       1771.00","       1800.00","       1800.05","       1792.48","    3441458","          6168756903.55","     129212","    2556103","         74.27"
"HDFC","EQ","21-Mar-2018","       1800.05","       1820.00","       1830.40","       1803.60","       1820.00","       1817.85","       1820.69","    3574861","          6508712883.65","     128401","    2628909","         73.54"
"HDFC","EQ","22-Mar-2018","       1817.85","       1820.00","       1838.50","       1801.75","       1811.95","       1809.55","       1818.65","    2664935","          4846577512.05","     121407","    1384874","         51.97"
"HDFC","EQ","23-Mar-2018","       1809.55","       1787.70","       1799.55","       1776.10","       1790.00","       1789.60","       1787.75","    2788553","          4985237368.85","     106234","    2115593","         75.87"
"HDFC","EQ","26-Mar-2018","       1789.60","       1781.00","       1835.35","       1778.25","       1825.60","       1830.15","       1812.01","    1922453","          3483495717.95","      79013","    1211814","         63.03"
"HDFC","EQ","27-Mar-2018","       1830.15","       1837.90","       1838.00","       1813.90","       1823.20","       1823.15","       1825.01","    3597668","          6565762941.35","     183773","    2864102","         79.61"
"HDFC","EQ","28-Mar-2018","       1823.15","       1821.00","       1830.95","       1812.75","       1821.00","       1825.60","       1823.39","    4010323","          7312388020.40","     129053","    3067992","         76.50"
"HDFC","EQ","02-Apr-2018","       1825.60","       1830.95","       1854.15","       1828.95","       1837.00","       1838.05","       1837.11","    2607397","          4790081325.90","     132089","    2107655","         80.83"
"HDFC","EQ","03-Apr-2018","       1838.05","       1836.00","       1846.55","       1815.60","       1824.75","       1825.70","       1827.19","    1950749","          3564397974.50","     104223","    1403865","         71.97"
"HDFC","EQ","04-Apr-2018","       1825.70","       1830.70","       1831.80","       1792.00","       1800.00","       1803.30","       1807.48","    2268911","          4101014725.50","     116356","    1702563","         75.04"
"HDFC","EQ","05-Apr-2018","       1803.30","       1821.00","       1830.00","       1812.20","       1824.45","       1824.45","       1820.17","    3549233","          6460215659.10","      69131","    3094413","         87.19"
"HDFC","EQ","06-Apr-2018","       1824.45","       1827.00","       1837.80","       1820.60","       1828.00","       1829.00","       1830.21","    3260963","          5968247174.45","     115256","    2819664","         86.47"
"HDFC","EQ","09-Apr-2018","       1829.00","       1834.85","       1847.00","       1825.00","       1835.10","       1836.70","       1839.27","    1480293","          2722653565.40","      89404","    1063895","         71.87"
"HDFC","EQ","10-Apr-2018","       1836.70","       1848.00","       1851.65","       1815.10","       1818.25","       1817.50","       1825.12","    1673162","          3053723544.10","      73500","    1262005","         75.43"
"HDFC","EQ","11-Apr-2018","       1817.50","       1823.50","       1827.80","       1802.60","       1814.00","       1812.40","       1813.54","    1917617","          3477674637.75","      67885","    1387305","         72.35"
"HDFC","EQ","12-Apr-2018","       1812.40","       1808.45","       1830.55","       1806.00","       1828.00","       1829.05","       1822.63","    1296216","          2362518554.20","      70565","     924895","         71.35"
"HDFC","EQ","13-Apr-2018","       1829.05","       1834.00","       1842.85","       1822.60","       1840.00","       1840.60","       1835.33","    1849910","          3395188945.05","      92786","    1331565","         71.98"
"HDFC","EQ","16-Apr-2018","       1840.60","       1833.00","       1873.00","       1832.20","       1867.90","       1870.45","       1864.29","    2555945","          4765015062.70","      64925","    2080425","         81.40"
"HDFC","EQ","17-Apr-2018","       1870.45","       1875.00","       1896.65","       1862.20","       1888.70","       1889.70","       1879.58","    2842835","          5343349593.35","     115963","    2044988","         71.93"
